Industry,Region,Month,Frequency,Year
Agricultural Machinery,Others,12,0,2015
Agricultural Machinery,Sichuan,12,0,2015
Agricultural Machinery,Tibet,12,0,2015
Biopharmaceuticals,Beijing,12,2,2015
Biopharmaceuticals,Henan,12,0,2015
Biopharmaceuticals,Jiangxi,12,0,2015
Biopharmaceuticals,Others,12,0,2015
Biopharmaceuticals,Shanghai,12,0,2015
Biopharmaceuticals,Tianjin,12,0,2015
Information Technology,Beijing,12,0,2015
Information Technology,Guangdong,12,0,2015
Information Technology,Guizhou,12,0,2015
Information Technology,Liaoning,12,0,2015
Information Technology,Others,12,3,2015
Information Technology,Shandong,12,0,2015
Information Technology,Shanghai,12,1,2015
Information Technology,Sichuan,12,0,2015
Information Technology,Tianjin,12,0,2015
Information Technology,Xinjiang,12,0,2015
New Energy Vehicles,Anhui,12,0,2015
New Energy Vehicles,Beijing,12,0,2015
New Energy Vehicles,Guangdong,12,1,2015
New Energy Vehicles,Hebei,12,0,2015
New Energy Vehicles,Heilongjiang,12,0,2015
New Energy Vehicles,Henan,12,0,2015
New Energy Vehicles,Jiangsu,12,0,2015
New Energy Vehicles,Jiangxi,12,0,2015
New Energy Vehicles,Others,12,0,2015
New Energy Vehicles,Shanghai,12,0,2015
New Materials,Beijing,12,1,2015
New Materials,Hebei,12,0,2015
New Materials,Henan,12,0,2015
New Materials,Jiangxi,12,0,2015
New Materials,Others,12,0,2015
New Materials,Shandong,12,0,2015
New Materials,Shanghai,12,0,2015
Ocean Engineering,Beijing,12,0,2015
Ocean Engineering,Liaoning,12,0,2015
Ocean Engineering,Others,12,0,2015
Ocean Engineering,Zhejiang,12,0,2015
Rail Transit,Beijing,12,0,2015
Rail Transit,Guangdong,12,0,2015
Rail Transit,Jiangxi,12,0,2015
Rail Transit,Others,12,0,2015
Rail Transit,Shanghai,12,0,2015
Rail Transit,Sichuan,12,0,2015
Rail Transit,Zhejiang,12,0,2015
Robotics,Anhui,12,0,2015
Robotics,Beijing,12,2,2015
Robotics,Chongqing,12,0,2015
Robotics,Guangdong,12,0,2015
Robotics,Heilongjiang,12,0,2015
Robotics,Henan,12,0,2015
Robotics,Jiangsu,12,0,2015
Robotics,Jiangxi,12,0,2015
Robotics,Liaoning,12,0,2015
Robotics,Others,12,1,2015
Robotics,Shandong,12,0,2015
Robotics,Shanghai,12,0,2015
Robotics,Sichuan,12,0,2015
Robotics,Tianjin,12,0,2015
Robotics,Xinjiang,12,0,2015
Robotics,Zhejiang,12,1,2015
Agricultural Machinery,Others,1,0,2016
Biopharmaceuticals,Others,1,0,2016
Information Technology,Others,1,1,2016
New Energy Vehicles,Others,1,1,2016
New Materials,Others,1,0,2016
Ocean Engineering,Others,1,0,2016
Rail Transit,Others,1,2,2016
Robotics,Others,1,3,2016
Agricultural Machinery,Others,2,0,2016
Biopharmaceuticals,Others,2,3,2016
Information Technology,Others,2,0,2016
New Energy Vehicles,Others,2,3,2016
New Materials,Others,2,0,2016
Ocean Engineering,Others,2,1,2016
Rail Transit,Others,2,0,2016
Robotics,Others,2,2,2016
Agricultural Machinery,Others,3,1,2016
Biopharmaceuticals,Others,3,1,2016
Information Technology,Others,3,1,2016
New Energy Vehicles,Others,3,2,2016
New Materials,Others,3,2,2016
Ocean Engineering,Others,3,1,2016
Rail Transit,Others,3,2,2016
Robotics,Others,3,3,2016
Agricultural Machinery,Others,4,1,2016
Biopharmaceuticals,Others,4,2,2016
Information Technology,Others,4,2,2016
New Energy Vehicles,Others,4,1,2016
New Materials,Others,4,1,2016
Ocean Engineering,Others,4,0,2016
Rail Transit,Others,4,2,2016
Robotics,Others,4,10,2016
Agricultural Machinery,Others,5,0,2016
Biopharmaceuticals,Others,5,1,2016
Information Technology,Others,5,4,2016
New Energy Vehicles,Others,5,1,2016
New Materials,Others,5,2,2016
Ocean Engineering,Others,5,0,2016
Rail Transit,Others,5,3,2016
Robotics,Others,5,6,2016
Agricultural Machinery,Others,6,0,2016
Biopharmaceuticals,Others,6,0,2016
Information Technology,Others,6,3,2016
New Energy Vehicles,Others,6,3,2016
New Materials,Others,6,3,2016
Ocean Engineering,Others,6,0,2016
Rail Transit,Others,6,2,2016
Robotics,Others,6,9,2016
Agricultural Machinery,Others,7,0,2016
Biopharmaceuticals,Others,7,1,2016
Information Technology,Others,7,0,2016
New Energy Vehicles,Others,7,4,2016
New Materials,Others,7,1,2016
Ocean Engineering,Others,7,0,2016
Rail Transit,Others,7,1,2016
Robotics,Others,7,4,2016
Agricultural Machinery,Others,8,0,2016
Biopharmaceuticals,Others,8,4,2016
Information Technology,Others,8,3,2016
New Energy Vehicles,Others,8,2,2016
New Materials,Others,8,5,2016
Ocean Engineering,Others,8,0,2016
Rail Transit,Others,8,2,2016
Robotics,Others,8,4,2016
Agricultural Machinery,Others,9,0,2016
Biopharmaceuticals,Others,9,2,2016
Information Technology,Others,9,3,2016
New Energy Vehicles,Others,9,2,2016
New Materials,Others,9,2,2016
Ocean Engineering,Others,9,0,2016
Rail Transit,Others,9,1,2016
Robotics,Others,9,2,2016
Agricultural Machinery,Others,10,0,2016
Biopharmaceuticals,Others,10,0,2016
Information Technology,Others,10,2,2016
New Energy Vehicles,Others,10,0,2016
New Materials,Others,10,1,2016
Ocean Engineering,Others,10,0,2016
Rail Transit,Others,10,2,2016
Robotics,Others,10,5,2016
Agricultural Machinery,Others,11,0,2016
Biopharmaceuticals,Others,11,0,2016
Information Technology,Others,11,4,2016
New Energy Vehicles,Others,11,1,2016
New Materials,Others,11,1,2016
Ocean Engineering,Others,11,0,2016
Rail Transit,Others,11,3,2016
Robotics,Others,11,1,2016
Agricultural Machinery,Others,12,0,2016
Biopharmaceuticals,Others,12,1,2016
Information Technology,Others,12,4,2016
New Energy Vehicles,Others,12,0,2016
New Materials,Others,12,1,2016
Ocean Engineering,Others,12,0,2016
Rail Transit,Others,12,3,2016
Robotics,Others,12,2,2016
Agricultural Machinery,Chongqing,1,0,2017
Agricultural Machinery,Heilongjiang,1,0,2017
Agricultural Machinery,Others,1,0,2017
Biopharmaceuticals,Beijing,1,0,2017
Biopharmaceuticals,Jiangxi,1,0,2017
Biopharmaceuticals,Others,1,1,2017
Biopharmaceuticals,Shanghai,1,0,2017
Biopharmaceuticals,Tianjin,1,0,2017
Information Technology,Beijing,1,0,2017
Information Technology,Guizhou,1,0,2017
Information Technology,Jiangsu,1,0,2017
Information Technology,Others,1,0,2017
Information Technology,Shanghai,1,0,2017
Information Technology,Zhejiang,1,0,2017
New Energy Vehicles,Beijing,1,0,2017
New Energy Vehicles,Jiangsu,1,0,2017
New Energy Vehicles,Jiangxi,1,0,2017
New Energy Vehicles,Others,1,0,2017
New Energy Vehicles,Shanghai,1,0,2017
New Energy Vehicles,Zhejiang,1,0,2017
New Materials,Anhui,1,0,2017
New Materials,Beijing,1,0,2017
New Materials,Gansu,1,0,2017
New Materials,Jiangsu,1,0,2017
New Materials,Others,1,0,2017
New Materials,Shanghai,1,0,2017
Ocean Engineering,Hubei,1,0,2017
Ocean Engineering,Jiangsu,1,0,2017
Ocean Engineering,Others,1,0,2017
Rail Transit,Beijing,1,0,2017
Rail Transit,Chongqing,1,0,2017
Rail Transit,Hebei,1,0,2017
Rail Transit,Hong Kong,1,0,2017
Rail Transit,Jiangsu,1,0,2017
Rail Transit,Others,1,1,2017
Rail Transit,Shanghai,1,1,2017
Rail Transit,Tibet,1,0,2017
Robotics,Anhui,1,0,2017
Robotics,Beijing,1,2,2017
Robotics,Guangdong,1,0,2017
Robotics,Hainan,1,0,2017
Robotics,Hebei,1,0,2017
Robotics,Henan,1,0,2017
Robotics,Hong Kong,1,0,2017
Robotics,Hubei,1,0,2017
Robotics,Jiangsu,1,0,2017
Robotics,Others,1,1,2017
Robotics,Shandong,1,0,2017
Robotics,Shanghai,1,0,2017
Robotics,Sichuan,1,1,2017
Robotics,Tianjin,1,0,2017
Robotics,Zhejiang,1,0,2017
Agricultural Machinery,Chongqing,2,0,2017
Agricultural Machinery,Heilongjiang,2,0,2017
Agricultural Machinery,Others,2,1,2017
Biopharmaceuticals,Beijing,2,0,2017
Biopharmaceuticals,Jiangxi,2,0,2017
Biopharmaceuticals,Others,2,0,2017
Biopharmaceuticals,Shanghai,2,0,2017
Biopharmaceuticals,Tianjin,2,0,2017
Information Technology,Beijing,2,0,2017
Information Technology,Guizhou,2,0,2017
Information Technology,Jiangsu,2,0,2017
Information Technology,Others,2,1,2017
Information Technology,Shanghai,2,0,2017
Information Technology,Zhejiang,2,0,2017
New Energy Vehicles,Beijing,2,1,2017
New Energy Vehicles,Jiangsu,2,0,2017
New Energy Vehicles,Jiangxi,2,0,2017
New Energy Vehicles,Others,2,0,2017
New Energy Vehicles,Shanghai,2,0,2017
New Energy Vehicles,Zhejiang,2,0,2017
New Materials,Anhui,2,0,2017
New Materials,Beijing,2,1,2017
New Materials,Gansu,2,0,2017
New Materials,Jiangsu,2,0,2017
New Materials,Others,2,0,2017
New Materials,Shanghai,2,0,2017
Ocean Engineering,Hubei,2,0,2017
Ocean Engineering,Jiangsu,2,0,2017
Ocean Engineering,Others,2,1,2017
Rail Transit,Beijing,2,0,2017
Rail Transit,Chongqing,2,0,2017
Rail Transit,Hebei,2,0,2017
Rail Transit,Hong Kong,2,0,2017
Rail Transit,Jiangsu,2,0,2017
Rail Transit,Others,2,1,2017
Rail Transit,Shanghai,2,0,2017
Rail Transit,Tibet,2,0,2017
Robotics,Anhui,2,0,2017
Robotics,Beijing,2,3,2017
Robotics,Guangdong,2,0,2017
Robotics,Hainan,2,0,2017
Robotics,Hebei,2,0,2017
Robotics,Henan,2,0,2017
Robotics,Hong Kong,2,0,2017
Robotics,Hubei,2,0,2017
Robotics,Jiangsu,2,0,2017
Robotics,Others,2,3,2017
Robotics,Shandong,2,0,2017
Robotics,Shanghai,2,0,2017
Robotics,Sichuan,2,0,2017
Robotics,Tianjin,2,0,2017
Robotics,Zhejiang,2,0,2017
Agricultural Machinery,Chongqing,3,0,2017
Agricultural Machinery,Heilongjiang,3,0,2017
Agricultural Machinery,Others,3,0,2017
Biopharmaceuticals,Beijing,3,1,2017
Biopharmaceuticals,Jiangxi,3,0,2017
Biopharmaceuticals,Others,3,1,2017
Biopharmaceuticals,Shanghai,3,1,2017
Biopharmaceuticals,Tianjin,3,1,2017
Information Technology,Beijing,3,0,2017
Information Technology,Guizhou,3,0,2017
Information Technology,Jiangsu,3,0,2017
Information Technology,Others,3,1,2017
Information Technology,Shanghai,3,1,2017
Information Technology,Zhejiang,3,0,2017
New Energy Vehicles,Beijing,3,1,2017
New Energy Vehicles,Jiangsu,3,0,2017
New Energy Vehicles,Jiangxi,3,0,2017
New Energy Vehicles,Others,3,1,2017
New Energy Vehicles,Shanghai,3,0,2017
New Energy Vehicles,Zhejiang,3,0,2017
New Materials,Anhui,3,0,2017
New Materials,Beijing,3,0,2017
New Materials,Gansu,3,0,2017
New Materials,Jiangsu,3,0,2017
New Materials,Others,3,0,2017
New Materials,Shanghai,3,0,2017
Ocean Engineering,Hubei,3,0,2017
Ocean Engineering,Jiangsu,3,0,2017
Ocean Engineering,Others,3,0,2017
Rail Transit,Beijing,3,0,2017
Rail Transit,Chongqing,3,0,2017
Rail Transit,Hebei,3,0,2017
Rail Transit,Hong Kong,3,0,2017
Rail Transit,Jiangsu,3,0,2017
Rail Transit,Others,3,0,2017
Rail Transit,Shanghai,3,0,2017
Rail Transit,Tibet,3,0,2017
Robotics,Anhui,3,0,2017
Robotics,Beijing,3,1,2017
Robotics,Guangdong,3,0,2017
Robotics,Hainan,3,0,2017
Robotics,Hebei,3,0,2017
Robotics,Henan,3,0,2017
Robotics,Hong Kong,3,0,2017
Robotics,Hubei,3,0,2017
Robotics,Jiangsu,3,1,2017
Robotics,Others,3,0,2017
Robotics,Shandong,3,0,2017
Robotics,Shanghai,3,0,2017
Robotics,Sichuan,3,0,2017
Robotics,Tianjin,3,0,2017
Robotics,Zhejiang,3,1,2017
Agricultural Machinery,Chongqing,4,0,2017
Agricultural Machinery,Heilongjiang,4,0,2017
Agricultural Machinery,Others,4,0,2017
Biopharmaceuticals,Beijing,4,0,2017
Biopharmaceuticals,Jiangxi,4,0,2017
Biopharmaceuticals,Others,4,1,2017
Biopharmaceuticals,Shanghai,4,0,2017
Biopharmaceuticals,Tianjin,4,1,2017
Information Technology,Beijing,4,1,2017
Information Technology,Guizhou,4,0,2017
Information Technology,Jiangsu,4,0,2017
Information Technology,Others,4,2,2017
Information Technology,Shanghai,4,0,2017
Information Technology,Zhejiang,4,0,2017
New Energy Vehicles,Beijing,4,0,2017
New Energy Vehicles,Jiangsu,4,0,2017
New Energy Vehicles,Jiangxi,4,0,2017
New Energy Vehicles,Others,4,1,2017
New Energy Vehicles,Shanghai,4,1,2017
New Energy Vehicles,Zhejiang,4,0,2017
New Materials,Anhui,4,0,2017
New Materials,Beijing,4,1,2017
New Materials,Gansu,4,0,2017
New Materials,Jiangsu,4,0,2017
New Materials,Others,4,0,2017
New Materials,Shanghai,4,0,2017
Ocean Engineering,Hubei,4,0,2017
Ocean Engineering,Jiangsu,4,0,2017
Ocean Engineering,Others,4,1,2017
Rail Transit,Beijing,4,1,2017
Rail Transit,Chongqing,4,0,2017
Rail Transit,Hebei,4,0,2017
Rail Transit,Hong Kong,4,0,2017
Rail Transit,Jiangsu,4,0,2017
Rail Transit,Others,4,1,2017
Rail Transit,Shanghai,4,1,2017
Rail Transit,Tibet,4,0,2017
Robotics,Anhui,4,0,2017
Robotics,Beijing,4,0,2017
Robotics,Guangdong,4,0,2017
Robotics,Hainan,4,0,2017
Robotics,Hebei,4,0,2017
Robotics,Henan,4,0,2017
Robotics,Hong Kong,4,0,2017
Robotics,Hubei,4,0,2017
Robotics,Jiangsu,4,0,2017
Robotics,Others,4,0,2017
Robotics,Shandong,4,1,2017
Robotics,Shanghai,4,0,2017
Robotics,Sichuan,4,0,2017
Robotics,Tianjin,4,0,2017
Robotics,Zhejiang,4,1,2017
Agricultural Machinery,Chongqing,5,0,2017
Agricultural Machinery,Heilongjiang,5,0,2017
Agricultural Machinery,Others,5,0,2017
Biopharmaceuticals,Beijing,5,0,2017
Biopharmaceuticals,Jiangxi,5,0,2017
Biopharmaceuticals,Others,5,1,2017
Biopharmaceuticals,Shanghai,5,0,2017
Biopharmaceuticals,Tianjin,5,0,2017
Information Technology,Beijing,5,0,2017
Information Technology,Guizhou,5,0,2017
Information Technology,Jiangsu,5,0,2017
Information Technology,Others,5,0,2017
Information Technology,Shanghai,5,0,2017
Information Technology,Zhejiang,5,0,2017
New Energy Vehicles,Beijing,5,0,2017
New Energy Vehicles,Jiangsu,5,0,2017
New Energy Vehicles,Jiangxi,5,0,2017
New Energy Vehicles,Others,5,0,2017
New Energy Vehicles,Shanghai,5,0,2017
New Energy Vehicles,Zhejiang,5,0,2017
New Materials,Anhui,5,1,2017
New Materials,Beijing,5,0,2017
New Materials,Gansu,5,1,2017
New Materials,Jiangsu,5,0,2017
New Materials,Others,5,0,2017
New Materials,Shanghai,5,1,2017
Ocean Engineering,Hubei,5,0,2017
Ocean Engineering,Jiangsu,5,0,2017
Ocean Engineering,Others,5,0,2017
Rail Transit,Beijing,5,0,2017
Rail Transit,Chongqing,5,0,2017
Rail Transit,Hebei,5,0,2017
Rail Transit,Hong Kong,5,0,2017
Rail Transit,Jiangsu,5,0,2017
Rail Transit,Others,5,1,2017
Rail Transit,Shanghai,5,0,2017
Rail Transit,Tibet,5,0,2017
Robotics,Anhui,5,0,2017
Robotics,Beijing,5,0,2017
Robotics,Guangdong,5,0,2017
Robotics,Hainan,5,0,2017
Robotics,Hebei,5,0,2017
Robotics,Henan,5,1,2017
Robotics,Hong Kong,5,0,2017
Robotics,Hubei,5,1,2017
Robotics,Jiangsu,5,0,2017
Robotics,Others,5,0,2017
Robotics,Shandong,5,0,2017
Robotics,Shanghai,5,0,2017
Robotics,Sichuan,5,0,2017
Robotics,Tianjin,5,0,2017
Robotics,Zhejiang,5,0,2017
Agricultural Machinery,Chongqing,6,0,2017
Agricultural Machinery,Heilongjiang,6,0,2017
Agricultural Machinery,Others,6,0,2017
Biopharmaceuticals,Beijing,6,0,2017
Biopharmaceuticals,Jiangxi,6,0,2017
Biopharmaceuticals,Others,6,1,2017
Biopharmaceuticals,Shanghai,6,0,2017
Biopharmaceuticals,Tianjin,6,0,2017
Information Technology,Beijing,6,0,2017
Information Technology,Guizhou,6,1,2017
Information Technology,Jiangsu,6,0,2017
Information Technology,Others,6,0,2017
Information Technology,Shanghai,6,0,2017
Information Technology,Zhejiang,6,0,2017
New Energy Vehicles,Beijing,6,0,2017
New Energy Vehicles,Jiangsu,6,0,2017
New Energy Vehicles,Jiangxi,6,0,2017
New Energy Vehicles,Others,6,2,2017
New Energy Vehicles,Shanghai,6,1,2017
New Energy Vehicles,Zhejiang,6,0,2017
New Materials,Anhui,6,0,2017
New Materials,Beijing,6,1,2017
New Materials,Gansu,6,0,2017
New Materials,Jiangsu,6,0,2017
New Materials,Others,6,1,2017
New Materials,Shanghai,6,0,2017
Ocean Engineering,Hubei,6,0,2017
Ocean Engineering,Jiangsu,6,1,2017
Ocean Engineering,Others,6,0,2017
Rail Transit,Beijing,6,3,2017
Rail Transit,Chongqing,6,0,2017
Rail Transit,Hebei,6,0,2017
Rail Transit,Hong Kong,6,1,2017
Rail Transit,Jiangsu,6,0,2017
Rail Transit,Others,6,1,2017
Rail Transit,Shanghai,6,1,2017
Rail Transit,Tibet,6,0,2017
Robotics,Anhui,6,0,2017
Robotics,Beijing,6,0,2017
Robotics,Guangdong,6,0,2017
Robotics,Hainan,6,1,2017
Robotics,Hebei,6,0,2017
Robotics,Henan,6,0,2017
Robotics,Hong Kong,6,1,2017
Robotics,Hubei,6,0,2017
Robotics,Jiangsu,6,0,2017
Robotics,Others,6,0,2017
Robotics,Shandong,6,0,2017
Robotics,Shanghai,6,0,2017
Robotics,Sichuan,6,0,2017
Robotics,Tianjin,6,0,2017
Robotics,Zhejiang,6,0,2017
Agricultural Machinery,Chongqing,7,0,2017
Agricultural Machinery,Heilongjiang,7,0,2017
Agricultural Machinery,Others,7,0,2017
Biopharmaceuticals,Beijing,7,1,2017
Biopharmaceuticals,Jiangxi,7,0,2017
Biopharmaceuticals,Others,7,0,2017
Biopharmaceuticals,Shanghai,7,0,2017
Biopharmaceuticals,Tianjin,7,0,2017
Information Technology,Beijing,7,0,2017
Information Technology,Guizhou,7,0,2017
Information Technology,Jiangsu,7,0,2017
Information Technology,Others,7,1,2017
Information Technology,Shanghai,7,0,2017
Information Technology,Zhejiang,7,0,2017
New Energy Vehicles,Beijing,7,1,2017
New Energy Vehicles,Jiangsu,7,0,2017
New Energy Vehicles,Jiangxi,7,0,2017
New Energy Vehicles,Others,7,0,2017
New Energy Vehicles,Shanghai,7,0,2017
New Energy Vehicles,Zhejiang,7,0,2017
New Materials,Anhui,7,0,2017
New Materials,Beijing,7,0,2017
New Materials,Gansu,7,0,2017
New Materials,Jiangsu,7,0,2017
New Materials,Others,7,0,2017
New Materials,Shanghai,7,0,2017
Ocean Engineering,Hubei,7,0,2017
Ocean Engineering,Jiangsu,7,0,2017
Ocean Engineering,Others,7,0,2017
Rail Transit,Beijing,7,0,2017
Rail Transit,Chongqing,7,1,2017
Rail Transit,Hebei,7,0,2017
Rail Transit,Hong Kong,7,0,2017
Rail Transit,Jiangsu,7,0,2017
Rail Transit,Others,7,0,2017
Rail Transit,Shanghai,7,0,2017
Rail Transit,Tibet,7,0,2017
Robotics,Anhui,7,0,2017
Robotics,Beijing,7,0,2017
Robotics,Guangdong,7,1,2017
Robotics,Hainan,7,0,2017
Robotics,Hebei,7,0,2017
Robotics,Henan,7,0,2017
Robotics,Hong Kong,7,1,2017
Robotics,Hubei,7,0,2017
Robotics,Jiangsu,7,0,2017
Robotics,Others,7,1,2017
Robotics,Shandong,7,0,2017
Robotics,Shanghai,7,2,2017
Robotics,Sichuan,7,0,2017
Robotics,Tianjin,7,0,2017
Robotics,Zhejiang,7,0,2017
Agricultural Machinery,Chongqing,8,0,2017
Agricultural Machinery,Heilongjiang,8,0,2017
Agricultural Machinery,Others,8,0,2017
Biopharmaceuticals,Beijing,8,0,2017
Biopharmaceuticals,Jiangxi,8,0,2017
Biopharmaceuticals,Others,8,0,2017
Biopharmaceuticals,Shanghai,8,0,2017
Biopharmaceuticals,Tianjin,8,0,2017
Information Technology,Beijing,8,0,2017
Information Technology,Guizhou,8,0,2017
Information Technology,Jiangsu,8,0,2017
Information Technology,Others,8,0,2017
Information Technology,Shanghai,8,0,2017
Information Technology,Zhejiang,8,0,2017
New Energy Vehicles,Beijing,8,1,2017
New Energy Vehicles,Jiangsu,8,0,2017
New Energy Vehicles,Jiangxi,8,0,2017
New Energy Vehicles,Others,8,2,2017
New Energy Vehicles,Shanghai,8,0,2017
New Energy Vehicles,Zhejiang,8,0,2017
New Materials,Anhui,8,0,2017
New Materials,Beijing,8,0,2017
New Materials,Gansu,8,0,2017
New Materials,Jiangsu,8,0,2017
New Materials,Others,8,0,2017
New Materials,Shanghai,8,0,2017
Ocean Engineering,Hubei,8,1,2017
Ocean Engineering,Jiangsu,8,0,2017
Ocean Engineering,Others,8,0,2017
Rail Transit,Beijing,8,0,2017
Rail Transit,Chongqing,8,0,2017
Rail Transit,Hebei,8,0,2017
Rail Transit,Hong Kong,8,0,2017
Rail Transit,Jiangsu,8,0,2017
Rail Transit,Others,8,1,2017
Rail Transit,Shanghai,8,0,2017
Rail Transit,Tibet,8,1,2017
Robotics,Anhui,8,0,2017
Robotics,Beijing,8,2,2017
Robotics,Guangdong,8,0,2017
Robotics,Hainan,8,0,2017
Robotics,Hebei,8,0,2017
Robotics,Henan,8,0,2017
Robotics,Hong Kong,8,0,2017
Robotics,Hubei,8,0,2017
Robotics,Jiangsu,8,0,2017
Robotics,Others,8,1,2017
Robotics,Shandong,8,0,2017
Robotics,Shanghai,8,0,2017
Robotics,Sichuan,8,0,2017
Robotics,Tianjin,8,0,2017
Robotics,Zhejiang,8,1,2017
Agricultural Machinery,Chongqing,9,0,2017
Agricultural Machinery,Heilongjiang,9,1,2017
Agricultural Machinery,Others,9,0,2017
Biopharmaceuticals,Beijing,9,0,2017
Biopharmaceuticals,Jiangxi,9,0,2017
Biopharmaceuticals,Others,9,0,2017
Biopharmaceuticals,Shanghai,9,0,2017
Biopharmaceuticals,Tianjin,9,0,2017
Information Technology,Beijing,9,1,2017
Information Technology,Guizhou,9,0,2017
Information Technology,Jiangsu,9,0,2017
Information Technology,Others,9,1,2017
Information Technology,Shanghai,9,0,2017
Information Technology,Zhejiang,9,0,2017
New Energy Vehicles,Beijing,9,0,2017
New Energy Vehicles,Jiangsu,9,0,2017
New Energy Vehicles,Jiangxi,9,0,2017
New Energy Vehicles,Others,9,0,2017
New Energy Vehicles,Shanghai,9,0,2017
New Energy Vehicles,Zhejiang,9,0,2017
New Materials,Anhui,9,0,2017
New Materials,Beijing,9,1,2017
New Materials,Gansu,9,0,2017
New Materials,Jiangsu,9,1,2017
New Materials,Others,9,0,2017
New Materials,Shanghai,9,0,2017
Ocean Engineering,Hubei,9,0,2017
Ocean Engineering,Jiangsu,9,1,2017
Ocean Engineering,Others,9,0,2017
Rail Transit,Beijing,9,0,2017
Rail Transit,Chongqing,9,0,2017
Rail Transit,Hebei,9,1,2017
Rail Transit,Hong Kong,9,0,2017
Rail Transit,Jiangsu,9,0,2017
Rail Transit,Others,9,0,2017
Rail Transit,Shanghai,9,0,2017
Rail Transit,Tibet,9,0,2017
Robotics,Anhui,9,0,2017
Robotics,Beijing,9,1,2017
Robotics,Guangdong,9,0,2017
Robotics,Hainan,9,0,2017
Robotics,Hebei,9,0,2017
Robotics,Henan,9,0,2017
Robotics,Hong Kong,9,0,2017
Robotics,Hubei,9,0,2017
Robotics,Jiangsu,9,1,2017
Robotics,Others,9,1,2017
Robotics,Shandong,9,0,2017
Robotics,Shanghai,9,0,2017
Robotics,Sichuan,9,0,2017
Robotics,Tianjin,9,0,2017
Robotics,Zhejiang,9,1,2017
Agricultural Machinery,Chongqing,10,0,2017
Agricultural Machinery,Heilongjiang,10,0,2017
Agricultural Machinery,Others,10,0,2017
Biopharmaceuticals,Beijing,10,0,2017
Biopharmaceuticals,Jiangxi,10,0,2017
Biopharmaceuticals,Others,10,0,2017
Biopharmaceuticals,Shanghai,10,0,2017
Biopharmaceuticals,Tianjin,10,0,2017
Information Technology,Beijing,10,0,2017
Information Technology,Guizhou,10,0,2017
Information Technology,Jiangsu,10,0,2017
Information Technology,Others,10,0,2017
Information Technology,Shanghai,10,0,2017
Information Technology,Zhejiang,10,0,2017
New Energy Vehicles,Beijing,10,1,2017
New Energy Vehicles,Jiangsu,10,0,2017
New Energy Vehicles,Jiangxi,10,0,2017
New Energy Vehicles,Others,10,1,2017
New Energy Vehicles,Shanghai,10,0,2017
